Sing新加坡,#genre#
CHARGE!,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b54500006776e6a404702c326fa0
DABL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5500000d99ae6a42f8608ee0231
GET TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b55a000b146ce6a4593440485387
HEROES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5660008e201e6a4878406bc226b
MTV 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b57200035a76e6a4b4fa39e03456
MTV CLASSIC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b57e000664abe6a4e4a12a9c53c2
MTV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b595000b11b4e6a53fac6b7c2eaa
OUTDOOR CHANNEL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5a0000c3aa7e6a56af0523416a8
OUTSIDE TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5b40006443ae6a5b78954da1b38
OVATION,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0d70008633ae6d138ca65746d56
OWN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0e300040c5ee6d1668d39922d8b
PARAMOUNT NETWORK,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0f300032e9ae6d1a4d574ed2855
PBS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0fe0007acaee6d1d0f3686a31ca
POP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c12700085746e6d271474f017d4a
POP TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c131000b3108e6d2991278326004
QVC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c13e00028b0ee6d2c9a339d47db8
QVC UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c1480004ae00e6d2f13f4ba531c7
RFD-TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c15c000524e3e6d33f7e534b3a92
TRU TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b2c00003594f04092bd64972b7e
TRU-TV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b36000c1af7f040bcd964be2353
TV LAND,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b43000743fdf040ee6460c377b4
TV LAND UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b500000c273f0411f8157394a34
WAPA AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b5a000a8366f04149101c5d5e77
WE TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b6500031a98f041722362770d0d
WE TV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b70000e7fddf041a006314532d9
WE TV+,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b85000a2dc1f041f0f3612c3741
WGN AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b90000a9fe5f0421c083ebb6528
UNIVERSAL KIDS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b9c000e9ddaf0424bee25af494e
CINEMAX MOREMAX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c13000f0c0bf0441ce2648a038d
HDNET MOVIES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c1e000d1ccef044475c44c04e88
OUTERMAX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c2b000d0895f0447a1f32971abf
RETROPLEX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c38000edbdcf044ad5e53c1581a
BALLY SPORTS ARIZONA PLUS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c4400013c70f044d8c23c785ebb
BALLY SPORTS GREAT LAKES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c4f000040f3f04503797ca74a7c
NBCSN BAY AREA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c5c000b99bbf045392909a95b04
PAC 12 ARIZONA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c710005232ff045898938b03550
PAC 12 OREGON,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c7d00058f14f045b8853740102a
WORLD FISHING NETWORK,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c8800058758f045e37b153f0f08
US Crime Investigation FHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d1f000dbf82f048336f50b15164
UNIMAS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d2c00014a87f048630660eb6f89
Music Choice,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d3700017fbaf0488e0c4d515f97
Music Choice - Rap 2K HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d42000bb44ff048bba17fdc1687
Music Choice - Hip-Hop R,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d4f000c56e6f048ee933d4966de
Music Choice - ALTERNATIVE,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d6200079767f04937936ac935be
MoviePlex FHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d6e000ead8df049684444cc6e25
FUSION,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d86000d9dd7f049c5be62a544dc
INVESTMENT PITCH,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d920000784af049f14136c47100
CCX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d9d0007d19ef04a1e1b33280293
加拿大CA,#genre#
仅限测试用AMC CANADA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485df6e00036f2f6448071309466a28
CA AHC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485df7d000ebb7b64484490783b4cea
A&E HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485df8a000115d0644873da07567c4b
ABC SPARK HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485df96000999966448a4e80c636ebc
AMC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfad0003cd5e6448fd44729c26fd
BBC AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfba0003f6156449301645f76126
BBC WORLD NEWS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfc60000560964495e0960197f79
BBC-CANADA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfd2000dd9806449905e6ed8173e
BNN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfdf0001de656449c015528d58e0
BNN BLOOMBERG,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485dfeb000c869c6449f1b0434d1c84
CBC Windsor,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485e9df000747276470d18472057195
CBC Winnipeg,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485e9f70003d61064712e622f84215b
CHCH HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea04000716f7647162003a222286
CITY MONTREAL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea10000db33d6471929121c20741
CITY TORONTO,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea1d00026ef36471c2775e425237
CITY VANCOUVER,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea28000dd4376471f05928ce3bbb
CITY CALGARY,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea370008f0c1647229b106b67023
CMT | HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea44000825b864725c456fb97bb4
CNN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea58000f09ec6472ac29322b7f37
CNN INTERNATIONAL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ea65000a32f26472ddb460281e95
CNN | HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb19000a54fe64759cce5552728d
COMEDY,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb26000e4cb66475d09a5c7015d9
COOKING CHANNE,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb32000e7bab6475ff860d903d2e
COTTAGE LIFE,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb3d000eedce64762a9b3cfe7f87
CP 24,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb4a0001fef364765a1462c8116c
CPAC FR,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb56000d210a64768bcd58fc039f
CRAVE 1,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb6700010cf66476cb1e759e25ea
CRAVE 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb7d0005c03d647722426f1960b5
CRAVE 3,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb8a0005ac04647755054cfb0238
CRAVE 4,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485eb960005daf9647783f1568f40f9
CBC OTTAWA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ec5d000bb6c8647a8eca28dc3a27
CRIME INVESTIGATION HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ec87000c9811647b3314735d34be
CTV2 Barrie HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ec92000a6be5647b5d7d131a2cfe
CTV MONTREAL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ecaa000cb14f647bbbd21227684b
CTV Drama,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ecb90005e659647bf4ad5ce34435
CTV OTTAWA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ecc7000ed782647c2da7015d23e6
CTV2 OTTAWA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485ecd3000e8c97647c5c74378d2c7a
CTV TORONTO,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f29f0009c78564930023215c5785
CTV VANCOUVER,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f2a0000c5f97649304b5421753bd
CTV Vancouver 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f2a0000dcd37649305120abe0ca5
CTV CALGARY,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f2a0000dcd37649305120878780c
CARTOON Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f279000cd93364926c7b07ee50cc
CBC Charlottetown,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f284000570656492958e08eb460d
CBC Calgary,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f2b6000d43de64935adf5372600b
CBC VANCOUVER,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f2cc00027e336493ae0d4e792e03
CITY Montreal,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3590008198c6495d64572df564e
CITY Toronto,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f36600028bc2649607a144433513
CITY Vancouver,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3720009a1e86496385266982cba
CNN International,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f388000e183f64968f665f1a5016
CNN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f39500021d246496bf1d27bd26b1
TARZ Comedy,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3a6000320a2649701c86c3f4706
Crime Investigation HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3d4000e25446497b84a39bd690f
CTV Calgary,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3e100094e4b6497e9d505152d22
CTV Halifax,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f3ee000ccc2264981d825a8e4435
CTV News Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f4d0000e6d4f649b90be6a0333a1
CTV Ottawa,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f4dc000bfdf4649bbefe14042651
CTV 2 Ottawa,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f4e8000d9a89649bee4872203e3b
CA COOKING CHANNEL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f4f7000a9e93649c281c13825043
CA CRAVE 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f504000e595a649c5bd97bbf55a2
Daystar,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f5130008fc04649c951162951e79
DAYSTAR TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f520000c79db649cc8be11760137
DEJAVIEW,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f52c000a0a80649cf6ff77a569f4
Discovery Science,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f53e000a1400649d3d5111e65724
DISNEY JR,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f550000b8b20649d840108390840
DISNEY XD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f618000cdadf64a0919819264530
DIY NETWORK,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f623000e7db264a0bcfb75c87a24
E! | HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f689000925a564a24a0e018426e3
E! ENTERTAINMENT TELEVISION,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f699000ccdb264a2897d4bbc3510
FOOD Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f6a9000abf3d64a2c7776b275bc9
FOX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6485f6b50000b1e164a2f3c405926b4b
TSN 5,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fb76a0007dccfcf3ca10218644e9c
VH1 HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fb7790002bc69cf3cda4a555c4b28
FXX HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fb78600098f61cf3d0ed1150f614a
American Heroes Channel,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbbb90002dce0cf4d74571fc73678
Animal Planet,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbbb90001ac30cf4d74094f410ac9
Boomerang,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbbb8000d5c60cf4d731f793375f9
Bravo,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbbb7000ed03ecf4d6f965eef3fe5
Baby TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fa0cf000dc95ccee45512712a51fd
Cartoon Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbdca000b25b2cf5588e126f826a4
Court TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbbb70008dccdcf4d6e107b5c1b8f
Nat Geo Wild,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbc4e000ef087cf4fbd770b2c438b
Nat Geo,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbc5a000d37fccf4febe77c8856bb
nickelodeon TOONS HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=645fbc7000073512cf50404d40471c58
NICK JR,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=646270f7000efc24d9e1377e6e776138
nickelodeon MUSIC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6462700200081b15d9dd78b270197060
Nick Music,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6462701400067a04d9ddbe98570c53f1
WWE,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6462701400067a04d9ddbe9873b90463
TCM,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=646271c6000aa69fd9e45efb74141bfe
TBS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64626ffc000b95aad9dd622652330147
DIY Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64627016000985b8d9ddc72f70d00e9e
Dog TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6462702f000f1a04d9de2a4569c51756
Lifetime,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6462704200005b24d9de70b7255a7658
LIFETIME MOVIES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5a5000a7afede96fe1018a905c5
BEIN SPORTS 11,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5b400077f08de9737e474b0055b
USA: BeIN Sports 4,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5cb00045120de9790ec0ec340aa
USA: BeIN Sports 6,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5de00091722de97dc4d0e413139
beIN Sports USA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5eb000a7089de980f6e0e9c48d5
Supersport Premier League,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a5f80008b1c0de9841c45e2d124f
Supersport Football,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a606000229f7de9876c846553fcc
Supersport LaLiga,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a6260000ab5fde98f3660a053de2
SuperSport MaXimo,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a638000409ffde993a937bef2d62
Supersport Motorsport,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a64500015776de996caa4be276c3
Supersport PSL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a8ff000b74a1dea415d470ea7983
Supersport Variety 3,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a90d000d7e9adea44d0a511a6930
Supersport Variety 4,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a926000e1336dea4aed876667f60
Tennis Channel,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a94a000dac55dea53b5e725857f0
E! Entertainment,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a9740001391ddea5dc3e432509a2
Syfy,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a98300033cd8dea6175a59d77cab
Syfy East HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a9a00000a04bdea687f71d762dd5
Starz Encore Suspense,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a9c40007d76bdea716705bdc07cf
Starz Encore Westerners,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463a9eb00075dcfdea7aea918277655
CMC USA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463af990004c1a9debdddb529d477dc
History,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afa5000ae40edebe0e274b9f668b
History 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afb1000d7464debe3daf571548ff
H2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afbe000d9d1bdebe70825c5a097a
Longhorn Network,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afcd00065844debea93d00cc790a
TLC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afd90007b7e9debed8772a126a6b
EPIX Hits,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463afe700066cc2debf0ed300a64c66
Fuse,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463aff3000eb398debf3fd11dad2ee9
NewsmaxTV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463b008000a617cdebf90be602c4318
MSNBC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6463b01500091c93debfc3337c9a0e9c
MSNBC b,https://epg.pw/stream/420218c7fad9229e33635428a8c68d73de60d165d59e35c1d146c4f8d1367e12.ctv
BBC World News,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a784000201aee66e4af152371a81
Cheddar News,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a78f00077382e66e774d7a1176a6
Smithsonian Channel,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a79d00097d7be66eae831da34d70
Showtime 2 4K+,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7b1000c18cee66efd4e762372f9
Showtime Family Zone,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7bf0005cdf6e66f326272d24e9f
Showtime Showcase,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7cc0000033ce66f63ae51f40777
SHOWTIME NEXT,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7d700062be0e66f903a66377362
ShowTime Woman,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7e4000248a7e66fc203775c31a0
Al Jazeera,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7ef000203fae66fecea78625081
The Weather Channel,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465a7fb0004575fe6701c626deb47fd
BET,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abd00001206ae67f139c230c5814
MOTOR TREND,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abd00001206ae67f139c764a6ace
FREE SPEECH TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abd00000e37ae67f138c292320b2
NEWS 12 CONNECTICUT,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abce000b2c48e67f0e5e77df4110
NEWS 12 LONG ISLAND,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abe3000a2f4de67f6026547a726c
NEWS 12 THE BRONX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465abfa00086f05e67fb98b35733f88
NEWS 12 WESTCHESTER,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465ac0a00093bd1e67ff8404bce63ed
NEWSY,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465ac1c0003cbc0e6803d2b05391318
RT AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465ac2800084395e6806d30799b0f28
ASPIRE TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465ac44000f32c7e680dc572130539e
CHARGE!,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b54500006776e6a404702c326fa0
DABL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5500000d99ae6a42f8608ee0231
GET TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b55a000b146ce6a4593440485387
HEROES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5660008e201e6a4878406bc226b
MTV 2,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b57200035a76e6a4b4fa39e03456
MTV CLASSIC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b57e000664abe6a4e4a12a9c53c2
MTV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b595000b11b4e6a53fac6b7c2eaa
OUTDOOR CHANNEL,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5a0000c3aa7e6a56af0523416a8
OUTSIDE TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465b5b40006443ae6a5b78954da1b38
OVATION,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0d70008633ae6d138ca65746d56
OWN,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0e300040c5ee6d1668d39922d8b
PARAMOUNT NETWORK,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0f300032e9ae6d1a4d574ed2855
PBS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c0fe0007acaee6d1d0f3686a31ca
POP,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c12700085746e6d271474f017d4a
POP TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c131000b3108e6d2991278326004
QVC,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c13e00028b0ee6d2c9a339d47db8
QVC UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c1480004ae00e6d2f13f4ba531c7
RFD-TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=6465c15c000524e3e6d33f7e534b3a92
TRU TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b2c00003594f04092bd64972b7e
TRU-TV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b36000c1af7f040bcd964be2353
TV LAND,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b43000743fdf040ee6460c377b4
TV LAND UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b500000c273f0411f8157394a34
WAPA AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b5a000a8366f04149101c5d5e77
WE TV,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b6500031a98f041722362770d0d
WE TV UHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b70000e7fddf041a006314532d9
WE TV+,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b85000a2dc1f041f0f3612c3741
WGN AMERICA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b90000a9fe5f0421c083ebb6528
UNIVERSAL KIDS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682b9c000e9ddaf0424bee25af494e
CINEMAX MOREMAX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c13000f0c0bf0441ce2648a038d
HDNET MOVIES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c1e000d1ccef044475c44c04e88
OUTERMAX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c2b000d0895f0447a1f32971abf
RETROPLEX,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c38000edbdcf044ad5e53c1581a
BALLY SPORTS ARIZONA PLUS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c4400013c70f044d8c23c785ebb
BALLY SPORTS GREAT LAKES,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c4f000040f3f04503797ca74a7c
NBCSN BAY AREA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c5c000b99bbf045392909a95b04
PAC 12 ARIZONA,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c710005232ff045898938b03550
PAC 12 OREGON,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c7d00058f14f045b8853740102a
WORLD FISHING NETWORK,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682c8800058758f045e37b153f0f08
US Crime Investigation FHD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d1f000dbf82f048336f50b15164
UNIMAS,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d2c00014a87f048630660eb6f89
Music Choice,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d3700017fbaf0488e0c4d515f97
Music Choice - Rap 2K HD,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d42000bb44ff048bba17fdc1687
Music Choice - Hip-Hop R,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d4f000c56e6f048ee933d4966de
Music Choice - ALTERNATIVE,http://A/ku9/js/k9oh920.js?ip=108.181.32.169&id=64682d6200079767f04937936ac935be
