🐘🐘 0814 🐘🐘,#genre#
群馬電視臺,https://movie.mcas.jp/switcher/smil:mcas8.smil/chunklist_b1800000.m3u8
翡翠臺,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
鳳凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
鳳凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
鳳凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
鳳凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8?WithCaption
鳳凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8?WithCaption
鳳凰資訊,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
鳳凰資訊,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
鳳凰資訊,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
鳳凰資訊,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8?WithCaption
鳳凰資訊,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?WithCaption
鳳凰電影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
鳳凰衛視,http://50.7.220.74:8278/phoenixtv_hd/playlist.m3u8?tid=m18f421b0e58b&ct=18336&tsum=8e0cca627477cbd534c9cef5e2c17c1c
목포 MBC Mokpo (720p),http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
澳亞衛視,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8?WithCaption
澳門蓮花,http://anren.live/HK/BiIOU11uLA.m3u8
澳門蓮花,http://nettvpro.live/hls/lotustv.php
澳視1臺-澳門,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳視1臺-澳門,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳視1臺-澳門,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳視1臺-澳門,http://live4.tdm.com.mo/ch1/_definst_//ch1.live/playlist.m3u8?WithCaption
澳視2臺-葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳視2臺-葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳視2臺-葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳視3臺-衛視,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳視3臺-衛視,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳視3臺-衛視,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳視3臺-衛視,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳視3臺-衛視,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳視3臺-衛視,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳視3臺-衛視,http://live4.tdm.com.mo/ch3/_definst_/ch3.live/playlist.m3u8?WithCaption
澳視4臺-體育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳視5臺-資訊,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳視5臺-資訊,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳視6臺-綜藝,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳視6臺-綜藝,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳視6臺-綜藝,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
부산MBC (MBC Busan) (360p),http://stream.bsmbc.com/livetv/BusanMBC_TV_onairstream/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
여수MBC (MBC Yeosu) (720p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8
울산MBC (MBC Ulsan) (540p),https://5ddfd163bd00d.streamlock.net/nHDTV/nHDTV/playlist.m3u8
춘천MBC (MBC Chuncheon) (1080p) [Not 24/7],https://stream.chmbc.co.kr/live/TV/playlist.m3u8
충북MBC (MBC Chungbuk) (720p),http://211.33.246.4:32954/cj_live/myStream.sdp/playlist.m3u8
##


🏁End,#genre#
寰宇,https://php.52sf.ga/@Curly_MouseIPTV-YTB.php?id=watch?v=B7Zp3d6xXWw&P=1080
##
